id,product_name,origin text,price
98,YELLOW INSPIRATION  PEEL DROP  30ml,바르고 씻어내지 않아도 되고 자극이 일도 없어서 좋습니다. 며칠 사용해보니 다음날 세수할 때 확실히 느낌이 달라졌어요 ,"35,000원 "
99,GREEN PEEL QUICK  WATER PAD 60sheets,너무 좋습니다.  각질이 닦이는게 보이고 피부결이 매끄러워졌습니다,"28,000원 "
100,PINK BARRIER QUICK CREAM PAD 60sheets,써 본 패드 중에 제일 부드럽고 촉촉한 크림같은 앰플양도 넉넉해요. 샤워후 몸이랑 팔다리에도 사용하니 바디로션보다 흡수가 빨라서 좋습니다. 바디용으로도 나오면 좋겠습니다^^,"29,000원 "
101,YELLOW INSPIRATION  PEEL DROP  30ml,각질 때문에 고민하다 써 봅니다. 매일 사용하니 얼굴이 부들부들 매끈해진 거 같습니다.,"35,000원 "
102,YELLOW INSPIRATION  PEEL DROP  30ml,자극도 없고 씻어내지 않고 바르면 되요. 너무 편하게 기초관리 끝낼 수있어서 만족함,"35,000원 "
103,GREEN PEEL QUICK  WATER PAD 60sheets,세수할 때 놓친 부위 코주변 귓부분까지 깔끔하게 닦여서 넘 만족합니다~~ 그린패드를 사용해야 진정하게 세인끝~~입니다.,"28,000원 "
104,RED SOOTHER QUICK AMPOULE PAD 60sheets,패드가 엄청 얇고 부드러워서 얼굴에 착 붙어요. 건조한 요즘 날씨에 자기전에 휴대폰 보면서 팩으로 사용하기 짱 좋습니다^^~~,"28,000원 "
105,YELLOW INSPIRATION  PEEL DROP  30ml,"옐로필링앰플 사용하고 나서는 메이크업도 잘먹고 하루종일 촉촉한 느낌이여요.  자극이 없이 편하게 사용, 말그대로 매일매일 데일리로 쓰기 좋아서 추천합니다.","35,000원 "
106,GREEN INSPIRATION  GLOW DROP 30ml,"지성 피부라 항상 기름이 번들거리는데,, 아침에는 초록색 앰플 저녁에는 노란색 앰플 번갈아 사용합니다~~ 꾸준히 사용하니 피지가 줄어들고 부들부들합니다. 너무 좋습니다~","35,000원 "
107,RED SOOTHER QUICK AMPOULE PAD 60sheets,"제가 쓰려고 샀는데,, 딸아이 애장템이 됐어요. 예민한 피부라 이거 써 보고는 다른 건 안 쓰네요. ","28,000원 "
108,YELLOW INSPIRATION  PEEL DROP  30ml,"앰플하나로 효과가 있을까 했는데,, 1주일 사용하니 확실히 피지가 덜 올라오고 피부도 부드러워 졌어요. 만족만족만족 집에서도 언제든지 편하게 관리할 수있어서 넘 좋아요~~","35,000원 "
109,RED SOOTHER QUICK AMPOULE PAD 60sheets,화장을 늦게 지워서 얼굴이 벌갛게 되었을 때 이걸로 닦토하고 잠깐 팩해주면 바로 진정됩니다.  패드가 보들보들해서 자극감 1도 없습니다.,"28,000원 "
110,GREEN INSPIRATION  GLOW DROP 30ml,"가볍고 얇게 발리면서 금방 흡수되어 수분충전, 진정이 한번에 되네요.  수부지 피부에 완전 추천합니다~~","35,000원 "
111,YELLOW INSPIRATION  PEEL DROP  30ml,와~~ 일주일 꾸준히 발랐더니  이마에 좁쌀여드름이 줄어드는게 보여요. 촉촉해서 데일리로 잘 사용중입니다,"35,000원 "
112,PINK INSPIRATION  CREAM DROP 30ml,"요즘 환절기라 얼굴이 많이 땡겼는데,, 핑크드롭 쓰고 건조함이 확!! 줄었네요~~. 만족!! 앰플과 크림의 중간쯤???  제형이라 쓱 발려서 사용하기도 편합니다.","38,000원 "
113,YELLOW INSPIRATION  PEEL DROP  30ml,"기존 필링제는 사용하면 너무 자극적이라 벌겋게 되는데,, 앰플이아 기초단계에 바르기만 하면 되니 편하고 자극도 없어서 너무 좋습니다","35,000원 "
114,GREEN PEEL QUICK  WATER PAD 60sheets,얼굴 닦고 나서 귀뒤와 목 닦고 깜놀!!! 이게 노폐물??? 세안 마무리는 이제 그린패드로 정했습니다.,"28,000원 "
115,PINK INSPIRATION  CREAM DROP 30ml,악건성인데 핑크 인스퍼레이션 크림 드롭 사용하고 부터 얼굴당김이 불었어요. 계속 써 봐야 겠어요~~ 만족입니다.,"38,000원 "
116,PINK BARRIER QUICK CREAM PAD 60sheets,자극없이 부드럽고 크림 같은 앰플이 가득해서 얼굴 목 손까지 사용이 가능하고 바르고 나면 촉촉해서 너무 좋습니다. 자기전에 건조한 부분에 팩해서 집중 관리할 기수 있어서 더 좋아요^^,"29,000원 "
117,YELLOW INSPIRATION  PEEL DROP  30ml,다음날 아침 세수하는데 느낌이 달라졌어요. 뭔가 보들보들…피부경개선이 되는 거 같아요~꾸준히 써 봐야겠어요 ,"35,000원 "
118,PINK BARRIER QUICK CREAM PAD 60sheets,첫번째 상자안에도 세심한 디자인에 반했습니다. 부드러운 패드에 크리미한 제형이 듬뿍~ 얼굴 닦고 목도 닦고~~기분좋은 은은한 향에 촉촉함까지 두번 반합니다. 재구매의사 1000프로  입니다.,"29,000원 "
119,RED SOOTHER QUICK AMPOULE PAD 60sheets,굉장히 얇은 패드인데 후기 쓰려고 사진찍으며 한장을 양손에 발라 봤습니다. 와우~~ 양손 양팔을 다 바를  수 있네요. 얇은 패드가 이렇게 많은 양의 앰플을 머금다니 깜놀입니다. 게다가 촉촉한 수분감 진짜 좋아요.,"28,000원 "
120,GREEN INSPIRATION  GLOW DROP 30ml,바르고 금방 쏙 스며들어 피부가 촉촉하니 좋아요. 수간감 짱입니다.,"35,000원 "
121,RED SOOTHER QUICK AMPOULE PAD 60sheets,패드가 혈관이 보일 정도로 얇은데도 엄청 촉촉해서 깜놀!했습니다. 보들보들하고 촉촉하고 최애 패드가 될 듯,"28,000원 "
122,GREEN PEEL QUICK  WATER PAD 60sheets,,"28,000원 "
123,YELLOW INSPIRATION  PEEL DROP  30ml,"스크럽 필링제 사용하고 피부트러블로 인해 필링제 사용하기 꺼려졌는데, 각질관리는 해야하고 고민 끝에 순한 필링앰플이랑 해서 사용해 봤습니다. 저작극 인증받은 제품이라 그런지 진짜 순하고 사용하기도 편합니다.","35,000원 "
124,PINK INSPIRATION  CREAM DROP 30ml,끈적이지 않고 바로 싹 스며들어 정말 마음에 듭니다. 아침 저녁으로 열심히 바르나 속건조가 많이 좋아 졌어요,"38,000원 "
125,RED SOOTHER QUICK AMPOULE PAD 60sheets,"병풀추출물 50프로 들어가 있다고 해서 구매,, 며칠 사용하니 붉은기가 줄어들고 있어요. 패드도 부들부들해서 자극도 없고 용량도 엄청 많고 꾸준히 사용하려고 합니다.","28,000원 "
126,YELLOW INSPIRATION  PEEL DROP  30ml,"필링이나 각질제거 귀찮아서 미루다 미루다 잘 못하게 되는데,,요제품은 앰플처럼 바르기만 하면 되니!!! 딱입니다~~ ","35,000원 "
127,YELLOW INSPIRATION  PEEL DROP  30ml,필링제품이다 보니 자기전에 주로 사용하고 있습니다. 아침에 세수할 때마다 피부가 보들보들 합니다. 데일리필링으로 대만족입니다~~,"35,000원 "
128,PINK INSPIRATION  CREAM DROP 30ml,"그린패드로 클렌징마무리겸 토너단계까지 해결, 핑크크림앰플 바면 기초로 충분해요~ 그리고 펌프 스타일이라 사용이 편해서 좋습니다. 게으른 제게 딱!!입니다","38,000원 "
129,RED SOOTHER QUICK AMPOULE PAD 60sheets,"이거 대박입니다~~ 한장씩  꺼내서 스킨대용으로 사용하기 너무 편하데, 진정까지 됩니다. 요즘 붉은기가 줄었다는 말을 많이 듣습니다~","28,000원 "
130,YELLOW INSPIRATION  PEEL DROP  30ml,제품 사용 4일째입니다. 피지와 각질이 정돈되어서 그런지 화장이 잘 막습니다@@ 쿠션을 바르면 붕뜨지 않아서 만족~만족입니다.,"35,000원 "
131,RED SOOTHER QUICK AMPOULE PAD 60sheets,"머리 말리는동안 팩처럼 사용하는데, 금방 쿨링이 되고 촉촉해요. 그리고 나서 싹 닦아내면 세안끝~~입니다. 정말 편해요","28,000원 "
132,RED SOOTHER QUICK AMPOULE PAD 60sheets,"피부가 비치정도로 패드가 얇은데,, 반전은 엄청 촉촉해요^^기초첫단계에 토너 내신 쓰고 자기전에 팩으로도 잘 사용하고 있습니다~","28,000원 "
133,PINK INSPIRATION  CREAM DROP 30ml,"크림이 뻑뻑하지 않고 부드러워서 발림성도 좋고,, 바르면 쌰~악!! 스며들어서 끊적이지 않아서 너무 좋습니다.","38,000원 "
134,YELLOW INSPIRATION  PEEL DROP  30ml,민감성피부이다보니 필링제 사용은 엄두도 못냈습니다. 자극도 없고 씻어내지 않아도 되서 너무 편해요! 따끔거림 하나도 없어요~~  은은한 향도 기분좋고 고민이 많았던 코피지가 많이 해결!  대만족입니다.,"35,000원 "
135,YELLOW INSPIRATION  PEEL DROP  30ml,필링제 알갱이 때문에 얼굴 트러블있을때 피부 따끔거려서 앰플타입으로 바꿨는데 연하고 자극없어서 좋아요,"35,000원 "
136,GREEN PEEL QUICK  WATER PAD 60sheets,여러개 구매했는데 색상마다 포인트가 다 달라서 골고루 잘 사용하고 있습니다 이건 세안 후 사용하니까 잔여물 없이 말끔한 느낌이라 매일 쓰는중 ! 추천합니다,"28,000원 "
137,PINK BARRIER QUICK CREAM PAD 60sheets,부드럽고 촉촉해서 요즘 자주 쓰는 아이템입니당 ~ ! 봄까지는 무난하게 사용할듯 ! 여름되면 좀 답답할거 같긴한데 그래도 아직 잘 쓰고 있어요,"29,000원 "
138,YELLOW INSPIRATION  PEEL DROP  30ml,수분감 많고 촉촉합니다 ~,"35,000원 "
139,YELLOW INSPIRATION  PEEL DROP  30ml,앰플발랐을뿐인데 각질관리 잘 되는거 같아서 만족합니다,"35,000원 "
140,PINK BARRIER QUICK CREAM PAD 60sheets,핑크 크림이랑 핑크 패드 사용하는데 둘다 보습력이 좋구 부드러워서 좋아요 주문할때 같이 보내준 샘플덕에 그린패드 외 전제품 사용해봤는데 제피부에는 핑크가 젤 잘맞는듯 ! 좋아요 ~,"29,000원 "
141,PINK INSPIRATION  CREAM DROP 30ml,고보습제품인데도 부드럽게 잘 펴발리고 촉촉합니다,"38,000원 "
142,YELLOW INSPIRATION  PEEL DROP  30ml,산뜻하고 촉촉해요 수분크림이랑 다르게 얼굴에 막 달라붙고 그런거 없어서 좋아요,"35,000원 "
143,PINK INSPIRATION  CREAM DROP 30ml,크림같이 부드럽고 촉촉해요 향이 특히 좋아요,"38,000원 "
144,RED SOOTHER QUICK AMPOULE PAD 60sheets,얇고 얼굴에 착 밀착 되는 느낌이 좋아서 자주 쓰게 되네요 사용하는 기초제품이 많아서 매일 사용하진 않지만 한번씩 트러블 올라오거나 붉은기 진정에 잘 쓰고 있어요 시트러스 느낌 있어서 더 산뜻한거 같아요,"28,000원 "
145,YELLOW INSPIRATION  PEEL DROP  30ml,은은하게 향이 나긴 한데 자극적이진 않고 성분향같은 느낌이 들어요 매일 사용하니까 금방 구매하게 되네요 대용량도 만들어주세요,"35,000원 "
146,YELLOW INSPIRATION  PEEL DROP  30ml,수분감이 많고 촉촉해요 끈적임없어서 계절관계 없이 잘 쓰고 있어요,"35,000원 "
147,YELLOW INSPIRATION  PEEL DROP  30ml,이름에 맞게 색상도 귀욤귀욤 합니다 산뜻한 느낌이라 좋아요,"35,000원 "
148,PINK BARRIER QUICK CREAM PAD 60sheets,다른패드에 비해 진짜 부드러운느낌 확 있어서 닦아내고 피부가 따갑거나 아프지 않아요 자극이 전혀 없어서 오히려 에센스 바르듯이 문질문질 하기 좋아요,"29,000원 "
149,GREEN INSPIRATION  GLOW DROP 30ml,수분앰플이라 구매했는데 생각보다 흡수력도 좋고 약간 수분막이 형성돼서 건조함도 없고 좋네요,"35,000원 "
150,YELLOW INSPIRATION  PEEL DROP  30ml,얼굴에 하얗게 잘 일어나는데 각질제거는 잘되는거 같아서 만족합니다,"35,000원 "
151,PINK INSPIRATION  CREAM DROP 30ml,겨울에 건조해서 크림항상 사용하다가 너무 꾸덕한건 발림성도 별로고 해서 조금 묽은타입으로 선택해 봤습니다. 향도 좋고 발림성도 너무 촉촉해서 좋아요,"38,000원 "
152,YELLOW INSPIRATION  PEEL DROP  30ml,요즘은 마스크팩 대신 자기전에 듬뿍 바르고 자는데 아침에 윤기 좔좔 나고 촉촉하니 좋아요  슬리핑팩같이 사용하고 있어요,"35,000원 "
153,RED SOOTHER QUICK AMPOULE PAD 60sheets,패드가 착 붙어서 여기저기 진정필요한부분에 붙여두고 씁니다.,"28,000원 "
154,GREEN PEEL QUICK  WATER PAD 60sheets,피부 정돈 잘 되고 노폐물정리도 잘 되는거 같아서 좋아요  깔끔해요,"28,000원 "
155,YELLOW INSPIRATION  PEEL DROP  30ml,여태 써본 필링제품중 최고네요 저자극에 바르는것만으로 각질이랑 노폐물도 제거되고 ! 메이크업 잘 받아서 좋아요,"35,000원 "
156,PINK BARRIER QUICK CREAM PAD 60sheets,닦아내다 보니까 아무래도 피부자극감도 느껴지는데 핑크 패드는 안그래요 부들부들 하고 뭔가 마사지 하는듯이 사용할 수 있어서 너무 좋아요,"29,000원 "
157,YELLOW INSPIRATION  PEEL DROP  30ml,피부결 좋아지는게 느껴져요 얼굴도 촉촉하고 보들보들하니 좋고 한달이상 사용했더니 블랙헤드 많이 없어지는거 같아서 좋아요 ,"35,000원 "
158,YELLOW INSPIRATION  PEEL DROP  30ml,매끈해지고 화장도 잘 돼서 잘 쓰고 있어요,"35,000원 "
159,YELLOW INSPIRATION  PEEL DROP  30ml,필링 앰플도 일주일에 1~2차례 해주니 피부도 정돈되고 매끄러워져서 좋더라구요. 사용감이 만족스러워서 또 주문했습니다 ,"35,000원 "
160,YELLOW INSPIRATION  PEEL DROP  30ml,필링앰플이라고 해서 필링기능만 되는줄 알았는데 수분감도 그렇고 보습력이 피부결 정돈에도 좋더라구요 다방면으로 사용할 수 있어서 더 좋아요 촉촉해요,"35,000원 "
161,PINK INSPIRATION  CREAM DROP 30ml,크림앰플? 인데 수분감있고 로션같아서 촉촉하면서 부드러워요,"38,000원 "
162,YELLOW INSPIRATION  PEEL DROP  30ml,피부 보들보들 해져서 좋아요 추천!,"35,000원 "
163,YELLOW INSPIRATION  PEEL DROP  30ml,촉촉하고 각질관리 잘 됩니다 끈적이지 않아서 좋긴한데 아침에는 좀 밀리는 감 있어서 저녁에 사용하기 좋아요,"35,000원 "
164,GREEN PEEL QUICK  WATER PAD 60sheets,양면패드라 각질이랑 피지 보이는날에는 좀 거친면쪽으로 닦아주고 평소에는 부드러운 면으로 닦아주니까 자극 없고 시원해서 좋아요 추천합니다,"28,000원 "
165,YELLOW INSPIRATION  PEEL DROP  30ml,패키지도 너무 예쁘고 제품도 좋아서 자주 구매하고 있어요 대용량으로 제품 이면 좋겠어요 ㅠㅠ,"35,000원 "
166,YELLOW INSPIRATION  PEEL DROP  30ml,끈적이지 않고 촉촉하니까 매일 사용하기 좋아요,"35,000원 "
167,PINK INSPIRATION  CREAM DROP 30ml,겨울내내 잘 썼고 아직 날이 춥고 건조해서 하나 더 구매합니다 봄까지는 쭉 잘 쓸거 같아요,"38,000원 "
168,YELLOW INSPIRATION  PEEL DROP  30ml,자기전에 바르고 잤을때 아침 피부가 좋아지는거 느껴져서 나이트 앰플로 꾸준히 사용하고 있습니다,"35,000원 "
169,YELLOW INSPIRATION  PEEL DROP  30ml,수부지 타입이라 과하지도 않고 촉촉하면서 밸런스 잘 잡아주고 좋네요 샘플봉퉁 예뻐서 동생줌... ㅋㅋ,"35,000원 "
170,YELLOW INSPIRATION  PEEL DROP  30ml,잘쓰고 있어요 피지관리하기 이만한게 없어요,"35,000원 "
171,RED SOOTHER QUICK AMPOULE PAD 60sheets,겨울이라 보습만 하기에는 피부 너무 건조하고 빨개져서 진정패드 붙여놓는게 더 시원하고 촉촉해져서 좋아요 !,"28,000원 "
172,YELLOW INSPIRATION  PEEL DROP  30ml,끈적임 없는게 맘에 들고 촉촉해요 크리니* 핑크 수분크림쓰다가 먼데이뮤지엄 옐로 앰플로 갈아탓는데 앰플이 더 가볍고 산뜻해서 맘에 드네요,"35,000원 "
173,GREEN PEEL QUICK  WATER PAD 60sheets,세안하고 잔여 화장 잘 닦인다고 해서 구매했습니다 샘플 챙겨주셔서 좋으면 다른거도 구매 할라구요 번창하세요,"28,000원 "
174,PINK BARRIER QUICK CREAM PAD 60sheets,크림패드라 다른거 여러개 바를필요 없어서 그냥 하나만 써요 팩대신 쓰기도 하니까 좋아요,"29,000원 "
175,먼데이뮤지엄 샘플 4종 X 4SET (16ea) 무료샘플,키트 패키지 너무 예뻐서 감동하고 갑니다 감사합니다,0원 
176,YELLOW INSPIRATION  PEEL DROP  30ml,저는 원래 향있는제품 좋아해서 향은 제취향아니지만 제피부에 찰떡이라 계속 구매하게 되네요 무향 좋아하시면만족하실듯 ㅠㅠ,"35,000원 "
177,PINK INSPIRATION  CREAM DROP 30ml,히터때문에 요즘 피부에 가뭄난듯 합니다 미스트 아무리뿌려도 보습효과가 없는데 확실히 크림 덧발라주니까 얼굴 빨리 촉촉해져서 좋아요  👍,"38,000원 "
178,YELLOW INSPIRATION  PEEL DROP  30ml,확실히 화장품은 꾸준히 사용해야 효과가 좋은것 같네요피부결이 많이 좋아진거 같습니다 만족해요 !,"35,000원 "
179,GREEN PEEL QUICK  WATER PAD 60sheets,필링제 사용하면 너무 자극적인거 같아서  패드로 닦아주는데 자잘한 때가 밀려요 ;;;;;  한번씩 정리 해주고 나면 너무 개운한거 같고 좋네요,"28,000원 "
